param_id,test_type,trial_number,count,sd_sample,ub_sample,lb_sample,fam_duration,LT,scaled_samples,scaled_ub_sample,scaled_lb_sample,type
131,Novel,7,40,444.3209307175211,91.48482415045086,77.71517584954913,6,17.72639285714286,19.039659366387227,20.250820728691618,17.828498004082842,EIG
131,Novel,9,40,485.8726603805396,92.796174872079,77.738825127921,8,21.68012,19.157084327674763,20.48151032827449,17.832658327075045,EIG
131,Novel,10,40,506.9356312299682,97.75879898673124,82.04870101326877,9,19.767214285714285,19.972682045681257,21.354522979282166,18.59084111208035,EIG
132,Familiar,1,40,192.0889048550724,39.153948417688085,33.20105158231192,0,20.15585185185185,18.235852871493638,19.454007145450323,17.017698597536953,EIG
132,Familiar,2,40,209.6372995638445,42.61461361082898,36.11788638917102,1,18.24706896551724,19.540894617890345,20.870334090915126,18.211455144865564,EIG
132,Familiar,3,39,180.7278631708896,36.20146728431252,30.529301946456705,2,19.06634375,17.084954252094963,18.245661826907387,15.924246677282541,EIG
132,Familiar,4,40,188.75152840092235,35.395985233765884,29.546514766234115,3,16.999148148148148,16.719016815803226,17.91600672633927,15.522026905267179,EIG
132,Familiar,5,40,194.862414350012,35.67817439255703,29.639325607442963,4,16.70561403508772,16.7957538843879,18.031496693443312,15.560011075332485,EIG
132,Familiar,7,40,180.86650354685125,30.148805507830968,24.543694492169035,6,14.148833333333332,14.621536941155439,15.768523043644953,13.474550838665925,EIG
132,Familiar,9,40,173.95844180057546,27.559263982087938,22.16823601791206,8,10.004521739130434,13.60553815309434,14.70871597343798,12.502360332750698,EIG
132,Familiar,10,40,169.2801477464284,24.213023064689818,18.966976935310186,9,11.712538461538461,12.265708935605911,13.339218806615444,11.192199064596382,EIG
132,Novel,2,40,209.79599740299096,41.897072659323086,35.39542734067692,1,18.61582142857143,19.246224274525193,20.57667014847235,17.915778400578038,EIG
132,Novel,3,40,219.88896719648497,42.972214846546414,36.15778515345358,2,19.665555555555557,19.6222359105901,21.01668753385493,18.22778428732527,EIG
132,Novel,4,40,229.7393030554873,42.369847382003606,35.2501526179964,3,17.75825,19.313241314422477,20.77015999550934,17.856322633335616,EIG
132,Novel,5,40,233.438253979618,42.28591322038345,35.05158677961656,4,15.318249999999999,19.255432722755355,20.735808734086177,17.775056711424533,EIG
132,Novel,7,40,251.47931274131105,38.80796232211409,31.01453767788591,6,17.72639285714286,17.717621868318464,19.312407365474826,16.122836371162105,EIG
132,Novel,9,40,249.47638322990352,37.226926607794894,29.495573392205102,8,21.68012,17.083262101351817,18.665345786570647,15.501178416132982,EIG
132,Novel,10,40,236.32028333553907,35.51057072791952,28.186929272080476,9,19.767214285714285,16.464249748102105,17.96290248593221,14.965597010271994,EIG
133,Familiar,1,80,528.9914361061851,77.96539297217846,66.37335702782154,0,20.15585185185185,18.084234597697897,19.672819252449052,16.49564994294674,EIG
133,Familiar,2,80,550.6198158248097,78.17236935591917,66.10638064408083,1,18.24706896551724,18.076012135332995,19.72954776997344,16.42247650069255,EIG
133,Familiar,3,54,441.711935780013,73.55460821577157,61.77316956200621,2,19.06634375,16.849361598224526,18.46390219714104,15.234820999308013,EIG
133,Familiar,4,40,417.43766316850105,77.64701360407815,64.71048639592183,3,16.999148148148148,17.81272203835685,19.585557173383513,16.039886903330185,EIG
133,Familiar,5,40,392.78899183310017,72.82507848476597,60.65242151523402,4,16.70561403508772,16.59579760835131,18.26395117189868,14.927644044803944,EIG
133,Familiar,7,40,367.6334881086696,67.07528991622154,55.68221008377847,6,14.148833333333332,15.126717665822103,16.688037168198612,13.565398163445598,EIG
133,Familiar,9,40,360.7598559765354,59.180031882876776,47.99996811712322,8,10.004521739130434,12.991960874334348,14.52408843351962,11.459833315149071,EIG
133,Familiar,10,40,339.16941504985846,55.616734534700264,45.10576546529973,9,11.712538461538461,12.107018362311736,13.547452488841701,10.666584235781771,EIG
133,Novel,2,79,550.174422103429,82.73956466145283,70.60727078158514,1,18.61582142857143,19.318711989951296,20.98133415373707,17.65608982616552,EIG
133,Novel,3,40,397.5970652756248,80.89583035462113,68.57416964537887,2,19.665555555555557,18.787426431196312,20.475999622110308,17.098853240282317,EIG
133,Novel,4,40,416.3646048963892,82.55413639388857,69.65086360611144,3,17.75825,19.162233673996443,20.930511588689196,17.393955759303687,EIG
133,Novel,5,40,440.7042927907675,87.6412837651795,73.9837162348205,4,15.318249999999999,20.4531602652861,22.324807515527574,18.581513015044628,EIG
133,Novel,7,40,427.1496132566003,74.89500182979947,61.65749817020055,6,17.72639285714286,17.017198804552557,18.831280065324368,15.203117543780749,EIG
133,Novel,9,40,485.13135768627274,81.44843826782643,66.41406173217358,8,21.68012,18.56713296033664,20.627459547739566,16.50680637293371,EIG
133,Novel,10,40,445.12661415779104,73.7310583446981,59.93644165530189,9,19.767214285714285,16.62183540584017,18.51226401528706,14.73140679639328,EIG
134,Familiar,1,40,132.36334561787828,43.20474128927556,39.10275871072445,0,20.15585185185185,18.154694827826987,18.5792027255154,17.730186930138572,EIG
134,Familiar,2,40,132.4900790724784,38.19795504449972,34.092044955500285,1,18.24706896551724,17.117999087740312,17.54291343747274,16.693084738007883,EIG
134,Familiar,3,40,134.99735864862416,36.060555744037785,31.876944255962215,2,19.06634375,16.667565525601333,17.100521074177884,16.23460997702478,EIG
134,Familiar,4,40,131.6141889647241,33.1193829866692,29.0406170133308,3,16.999148148148148,16.069660894870037,16.491766141625256,15.647555648114817,EIG
134,Familiar,5,40,129.16381887070062,29.507664108692573,25.50483589130743,4,16.70561403508772,15.329977061351745,15.744223625989818,14.915730496713671,EIG
134,Familiar,7,40,126.42405667143878,23.631461053587763,19.713538946412235,6,14.148833333333332,14.122525347105551,14.527985108373358,13.71706558583774,EIG
134,Familiar,9,40,108.86679451223144,19.05190845787884,15.67809154212116,8,10.004521739130434,13.23097218505447,13.580123332985426,12.881821037123515,EIG
134,Familiar,10,40,105.58184652576158,17.586007661479936,14.313992338520062,9,11.712538461538461,12.938099817253594,13.276715674185045,12.599483960322143,EIG
134,Novel,2,40,200.88836255623744,50.19654742738704,43.970952572612966,1,18.61582142857143,19.38206807239179,20.026345353694488,18.73779079108909,EIG
134,Novel,3,40,241.20237190070563,53.36746947398201,45.89253052601799,2,19.665555555555557,19.909083101729586,20.68265309072507,19.135513112734102,EIG
134,Novel,4,40,242.48836651422445,53.81864616696541,46.303853833034594,3,17.75825,19.99834190640388,20.77603626130501,19.220647551502754,EIG
134,Novel,5,40,238.69566617898943,51.47112766641045,44.07387233358955,4,15.318249999999999,19.524623438697695,20.29015406928106,18.759092808114332,EIG
134,Novel,7,40,252.00744558758367,48.0098958253508,40.2001041746492,6,17.72639285714286,18.76553551720673,19.57375889981185,17.957312134601608,EIG
134,Novel,9,39,245.21265207334244,45.5518601819292,37.855832125763115,8,21.68012,18.268552045562025,19.065002207919385,17.472101883204658,EIG
134,Novel,10,40,255.79895477338815,44.81364586885411,36.88635413114589,9,19.767214285714285,18.091825582795522,18.912208869534368,17.27144229605668,EIG
135,Familiar,1,40,288.8901858382943,82.69264980649982,73.73985019350019,0,20.15585185185185,18.183046788973282,18.908934973966474,17.45715860398009,EIG
135,Familiar,2,40,286.04654111562076,75.43108707501798,66.56641292498202,1,18.24706896551724,17.01266474052866,17.73140776030789,16.293921720749427,EIG
135,Familiar,3,40,273.5545264611215,70.65127130254312,62.173728697456866,2,19.06634375,16.268963366135978,16.956317968139263,15.581608764132692,EIG
135,Familiar,4,40,281.0437828786412,68.38106853301906,59.67143146698094,3,16.999148148148148,15.882011628955379,16.588184325218553,15.175838932692205,EIG
135,Familiar,5,40,286.3575332379179,65.42715594787805,56.55284405212196,4,16.70561403508772,15.389656589871212,16.109181032897986,14.670132146844438,EIG
135,Familiar,7,40,266.136465785981,55.44757726152475,47.19992273847525,6,14.148833333333332,13.822187871370645,14.490903271131657,13.15347247160963,EIG
135,Familiar,9,39,275.1669588870689,54.42448401365543,45.78833649916509,8,10.004521739130434,13.624785365966332,14.324999568853702,12.924571163078966,EIG
135,Familiar,10,40,272.919888959148,48.86768749256863,40.409812507431376,9,11.712538461538461,12.738155451023944,13.423915412963222,12.052395489084667,EIG
135,Novel,2,40,341.5051244125043,87.10042672623716,76.51707327376285,1,18.61582142857143,18.765602730648006,19.623695345342867,17.90751011595314,EIG
135,Novel,3,40,376.5674714129139,92.24622342173625,80.57627657826374,2,19.665555555555557,19.511939187588272,20.458132210927598,18.565746164248942,EIG
135,Novel,4,40,412.4843154912872,92.82401068663492,80.04098931336509,3,17.75825,19.515385064765887,20.55182557326322,18.47894455626856,EIG
135,Novel,5,39,403.1408987072961,93.03144057279384,80.37881583746255,4,15.318249999999999,19.559594161708283,20.58546218082419,18.53372614259237,EIG
135,Novel,7,40,447.3407508470707,93.67911674814454,79.81588325185547,6,17.72639285714286,19.56646512645762,20.690488653818402,18.442441599096835,EIG
135,Novel,9,40,481.960863228759,93.02806094723248,78.09193905276751,8,21.68012,19.3739014018261,20.584914144372856,18.162888659279336,EIG
135,Novel,10,40,475.1063980559347,86.6518499089992,71.92815009100079,9,19.767214285714285,18.357164935771674,19.5509546104286,17.16337526111475,EIG
136,Familiar,1,40,136.88965975327875,42.32862725343464,38.08637274656537,0,20.15585185185185,17.970098902637787,18.42505446167644,17.515143343599135,EIG
136,Familiar,2,39,142.1153349257308,40.32246098079448,35.8621544038209,1,18.24706896551724,17.516416316049842,17.99475661103331,17.038076021066374,EIG
136,Familiar,3,40,139.5121386908869,35.43676298557207,31.113237014427927,2,19.06634375,16.48316340269153,16.946834823638795,16.019491981744263,EIG
136,Familiar,4,40,133.5110383766865,32.45002497281795,28.312475027182053,3,16.999148148148148,15.862489821303939,16.30621646371048,15.418763178897397,EIG
136,Familiar,5,40,127.53931282467173,29.189992126719563,25.23750787328044,4,16.70561403508772,15.183100251007543,15.606979742490934,14.759220759524153,EIG
136,Familiar,7,40,133.3527474900982,24.845072230119055,20.71242776988094,6,14.148833333333332,14.23184760877723,14.675048168213529,13.78864704934093,EIG
136,Familiar,9,40,113.08470276743888,19.53351562341444,16.02898437658556,8,10.004521739130434,13.15994567426855,13.535784976221727,12.784106372315375,EIG
136,Familiar,10,40,116.44702884279953,18.53186540572258,14.923134594277416,9,11.712538461538461,12.933929333400414,13.320943394221738,12.546915272579088,EIG
136,Novel,2,40,181.72721025583485,48.13339229646007,42.50160770353993,1,18.61582142857143,19.06613069560214,19.670104762624376,18.4621566285799,EIG
136,Novel,3,40,230.8238619882223,53.33540279677581,46.18209720322419,2,19.665555555555557,20.01872388552443,20.785871669802546,19.25157610124632,EIG
136,Novel,4,40,219.7942039846892,50.689496475366845,43.87800352463315,3,17.75825,19.487866999499623,20.218357491824154,18.757376507175096,EIG
136,Novel,5,40,244.5134212224243,52.03502471476076,44.457475285239234,4,15.318249999999999,19.69431134406483,20.506956655954696,18.881666032174955,EIG
136,Novel,7,39,241.60172751212295,49.745195534944486,42.16249677274783,6,17.72639285714286,19.202619074456535,20.015816620429035,18.389421528484036,EIG
136,Novel,9,40,273.86110098292335,48.72727172397433,40.24022827602567,8,21.68012,18.88730163349176,19.797484553963535,17.977118713019987,EIG
136,Novel,10,40,267.55367390684927,43.90328712886886,35.61171287113114,9,19.767214285714285,17.873579468815095,18.7627995275436,16.984359410086586,EIG
137,Familiar,1,40,278.508787539715,76.29178837328736,67.66071162671263,0,20.15585185185185,17.162423042140322,17.853823587477486,16.471022496803155,EIG
137,Familiar,2,40,279.31834318946056,79.03058256804205,70.37441743195795,1,18.24706896551724,17.59920069852566,18.292610972972845,16.905790424078475,EIG
137,Familiar,3,40,267.3750224526946,70.12676889590696,61.840731104093045,2,19.06634375,16.202353310498275,16.866114184854773,15.538592436141773,EIG
137,Familiar,4,40,276.7237554712375,67.3028790148265,58.7271209851735,3,16.999148148148148,15.726724271564217,16.41369345889472,15.039755084233711,EIG
137,Familiar,5,40,257.37114302725917,62.8980071782388,54.921992821761194,4,16.70561403508772,15.069054476254978,15.707980630847935,14.43012832166202,EIG
137,Familiar,7,40,293.07608137424694,59.113760929811406,50.03123907018859,6,14.148833333333332,14.374135417265009,15.10169939927595,13.646571435254067,EIG
137,Familiar,9,40,258.56526204585583,49.56151024412964,41.54848975587036,8,10.004521739130434,12.929424728056468,13.571315293747361,12.287534162365576,EIG
137,Familiar,10,40,264.52326034426136,49.657580384229654,41.45991961577035,9,11.712538461538461,12.930025522631965,13.586706872157812,12.273344173106118,EIG
137,Novel,2,40,316.6470432516306,87.57024676806171,77.75725323193828,1,18.61582142857143,18.874687582302926,19.660766687086504,18.088608477519347,EIG
137,Novel,3,40,373.178142869849,90.5324552318562,78.96754476814381,2,19.665555555555557,19.208929631137007,20.135347694162512,18.282511568111502,EIG
137,Novel,4,40,413.67203192867646,96.82866454350211,84.00883545649788,3,17.75825,20.117130764427934,21.144075267661734,19.09018626119413,EIG
137,Novel,5,40,409.4942644672559,88.38767936601025,75.69732063398976,4,15.318249999999999,18.77515594762915,19.791729105934717,17.75858278932358,EIG
137,Novel,7,40,449.30885520810864,93.7196128411681,79.79538715883189,6,17.72639285714286,19.53055499388568,20.645968228275652,18.415141759495704,EIG
137,Novel,9,40,474.5482866008363,95.09445188240612,80.38804811759388,8,21.68012,19.68816343752404,20.866233785117103,18.51009308993097,EIG
137,Novel,10,40,490.67871362022623,93.44314543856686,78.23685456143315,9,19.767214285714285,19.383560587747745,20.60167486406653,18.16544631142895,EIG
138,Familiar,1,40,184.6456136266956,37.83236342519693,32.110136574803064,0,20.15585185185185,19.027818266172353,20.200403646885867,17.85523288545884,EIG
138,Familiar,2,40,187.92421484820892,38.01441587745395,32.19058412254605,1,18.24706896551724,19.081609153965644,20.275015174747587,17.8882031331837,EIG
138,Familiar,3,40,166.3420382351092,33.52249658614303,28.367503413856976,2,19.06634375,17.377718746341948,18.43406792464909,16.32136956803481,EIG
138,Familiar,4,40,180.31355000606436,32.53523740394817,26.94726259605183,3,16.999148148148148,16.884379461152044,18.02945422642173,15.739304695882357,EIG
138,Familiar,5,40,168.8948910136903,29.829553449768913,24.595446550231085,4,16.70561403508772,15.848008356334624,16.920569335119893,14.775447377549355,EIG
138,Familiar,7,40,159.25158844122288,25.75012892832264,20.81487107167736,6,14.148833333333332,14.237355487552634,15.248677017448891,13.226033957656377,EIG
138,Familiar,9,40,161.3442951546393,24.556305754799332,19.556194245200665,8,10.004521739130434,13.734794907312452,14.759406096519186,12.710183718105714,EIG
138,Familiar,10,40,146.55094318143577,21.370830391126376,16.829169608873627,9,11.712538461538461,12.523219196539738,13.453885731904887,11.592552661174594,EIG
138,Novel,2,40,219.8956032206862,41.95356767280673,35.138932327193274,1,18.61582142857143,20.492979590827726,21.889418772649034,19.096540409006423,EIG
138,Novel,3,40,219.07325739410356,40.63832529220869,33.84917470779131,2,19.665555555555557,19.95916906625049,21.350385970243465,18.567952162257516,EIG
138,Novel,4,40,215.45611349438485,39.13352706680498,32.45647293319502,3,17.75825,19.36542012384644,20.7336664845731,17.997173763119783,EIG
138,Novel,5,40,208.68404725552784,35.00359281328142,28.536407186718577,4,15.318249999999999,17.715832898185496,19.041073493906755,16.390592302464235,EIG
138,Novel,7,40,238.09191612970776,36.16802246247392,28.78947753752607,6,17.72639285714286,18.00630369226927,19.51829790992882,16.49430947460972,EIG
138,Novel,9,40,216.4012720071575,32.27067244969125,25.56432755030875,8,21.68012,16.546777603477956,17.92102615961433,15.172529047341584,EIG
138,Novel,10,40,214.46438791606064,32.785660119762355,26.13933988023765,9,19.767214285714285,16.770137861362482,18.132086304191272,15.408189418533695,EIG
139,Familiar,1,40,349.3746104413608,72.93736567558086,62.11013432441916,0,20.15585185185185,17.959227121389244,19.414005480005397,16.504448762773094,EIG
139,Familiar,2,40,383.2275468068273,76.00817235913897,64.13182764086102,1,18.24706896551724,18.643470262684808,20.23921055078369,17.04772997458593,EIG
139,Familiar,3,40,374.880626614028,72.93133549078019,61.31366450921983,2,19.06634375,17.85140088262838,19.412385013597696,16.290416751659066,EIG
139,Familiar,4,40,356.849990597553,68.8619478911599,57.803052108840106,3,16.999148148148148,16.832929991902724,18.318835458639064,15.347024525166384,EIG
139,Familiar,5,40,344.68755875124754,63.10723905720752,52.42526094279248,4,16.70561403508772,15.33713484797088,16.772396558379885,13.901873137561873,EIG
139,Familiar,7,40,331.18932016215996,58.708081683332246,48.44441831666776,6,14.148833333333332,14.21117362577022,15.59022934755849,12.83211790398195,EIG
139,Familiar,9,40,330.1754477785856,54.09362156798693,43.86137843201307,8,10.004521739130434,12.975370721093539,14.350204729116863,11.600536713070216,EIG
139,Familiar,10,40,328.2573965976283,52.27015105702398,42.09734894297601,9,11.712538461538461,12.49334376588532,13.86019110497111,11.12649642679953,EIG
139,Novel,2,40,383.4423376673336,80.42650057800392,68.54349942199607,1,18.61582142857143,19.829894796340163,21.426529462811576,18.233260129868746,EIG
139,Novel,3,40,390.46200704725214,78.13277148194716,66.03222851805283,2,19.665555555555557,19.18428099291842,20.810145210689072,17.55841677514777,EIG
139,Novel,4,40,399.79698795632186,75.90991850972273,63.52008149027728,3,17.75825,18.54807259350075,20.21280720367757,16.883337983323923,EIG
139,Novel,5,40,447.6546836451884,83.44898118724852,69.57601881275149,4,15.318249999999999,20.374736414004087,22.23874806922276,18.510724758785415,EIG
139,Novel,7,40,414.58122815299066,73.39400268495552,60.545997315044474,6,17.72639285714286,17.810420193753533,19.536715638758988,16.08412474874808,EIG
139,Novel,9,40,423.53673176938815,74.48776965116181,61.36223034883819,8,21.68012,18.067053360150105,19.830639073143796,16.303467647156417,EIG
139,Novel,10,40,429.936935399894,72.30194183387206,58.97805816612793,9,19.767214285714285,17.45301484159915,19.2432506815744,15.662779001623898,EIG
140,Familiar,1,40,123.98219311871487,40.668623985834174,36.82637601416583,0,20.15585185185185,18.284633328023517,18.71218072592773,17.8570859301193,EIG
140,Familiar,2,40,124.92484056213034,37.985730459297635,34.11426954070236,1,18.24706896551724,17.684302941046518,18.11510101916081,17.25350486293222,EIG
140,Familiar,3,40,126.40029355395625,33.879842840267564,29.962657159732437,2,19.06634375,16.76544693169294,17.201333047625546,16.329560815760335,EIG
140,Familiar,4,40,124.6284372381402,29.64613764220935,25.78386235779065,3,16.999148148148148,15.829343246717222,16.259119190388542,15.399567303045902,EIG
140,Familiar,5,40,121.27043506581738,26.630354859472916,22.87214514052708,4,16.70561403508772,15.169758748328686,15.587954762214778,14.751562734442594,EIG
140,Familiar,7,40,115.18384618101896,21.40104218759349,17.831457812406516,6,14.148833333333332,14.0269611442038,14.424167811359137,13.629754477048463,EIG
140,Familiar,9,40,95.48116375274732,16.23449596040074,13.275504039599262,8,10.004521739130434,12.945086781389367,13.274349573766857,12.615823989011876,EIG
140,Familiar,10,40,85.60458362051712,15.092706765716768,12.439793234283233,9,11.712538461538461,12.725039823048863,13.020243642685937,12.429836003411792,EIG
140,Novel,2,40,181.33470797337577,47.42106041058308,41.801439589416916,1,18.61582142857143,19.589614720659796,20.214939862871972,18.964289578447623,EIG
140,Novel,3,40,210.359154029984,48.90204886166459,42.38295113833541,2,19.665555555555557,19.81912008176083,20.544534810025347,19.09370535349631,EIG
140,Novel,4,40,218.49885583224457,49.649424847796226,42.87807515220378,3,17.75825,19.95737967505442,20.710863823916622,19.203895526192213,EIG
140,Novel,5,40,213.3700331645275,46.2899529172053,39.6775470827947,4,15.318249999999999,19.227413532594902,19.963211151393914,18.491615913795886,EIG
140,Novel,7,40,228.8589199991075,45.40870570521285,38.31629429478714,6,17.72639285714286,18.977878612706867,19.767089008744115,18.188668216669626,EIG
140,Novel,9,40,240.11344358338977,43.96684635489428,36.52565364510571,8,21.68012,18.618181119490345,19.446202268524225,17.790159970456465,EIG
140,Novel,10,40,264.15669193631425,41.34315034790152,33.15684965209848,9,19.767214285714285,17.951363724873172,18.862297008398937,17.040430441347404,EIG
141,Familiar,1,40,260.13028112446796,76.1032604659928,68.0417395340072,0,20.15585185185185,17.777012344883907,18.358827985782728,17.195196703985083,EIG
141,Familiar,2,40,262.9544136998094,74.06577085361934,65.91672914638065,1,18.24706896551724,17.476596626104044,18.064728811532795,16.888464440675293,EIG
141,Familiar,3,40,264.30636629328075,69.06421957609066,60.87328042390934,2,19.06634375,16.751629444087538,17.342785449585357,16.160473438589722,EIG
141,Familiar,4,40,247.04590986079361,61.64426603276492,53.988233967235075,3,16.999148148148148,15.719209778707139,16.271760499660367,15.16665905775391,EIG
141,Familiar,5,38,236.97290540215104,60.5778503012041,53.04320233037485,4,16.70561403508772,15.574039710966101,16.11782990577929,15.030249516152914,EIG
141,Familiar,7,39,230.7895087919316,52.32296005140467,45.07960405115943,6,14.148833333333332,14.40351985776083,14.926286944653828,13.880752770867836,EIG
141,Familiar,9,40,235.66094623196983,46.51535419365315,39.212145806346854,8,10.004521739130434,13.560907779881493,14.087994529928757,13.033821029834229,EIG
141,Familiar,10,40,235.7382692287092,43.28030232590066,35.97469767409934,9,11.712538461538461,13.093774869418393,13.621034562533682,12.566515176303103,EIG
141,Novel,2,40,331.10246466201846,89.52798584341421,79.26701415658577,1,18.61582142857143,19.556050775616296,20.296605054217707,18.815496497014887,EIG
141,Novel,3,40,361.6524502016295,88.10886277368706,76.90113722631293,2,19.665555555555557,19.282879965866922,20.09176331150099,18.473996620232853,EIG
141,Novel,4,40,379.322203687744,88.2739084405652,76.5185915594348,3,17.75825,19.267182567948694,20.11558664490481,18.41877849099258,EIG
141,Novel,5,40,410.46803837365434,92.2702681490145,79.5497318509855,4,15.318249999999999,19.774370907582444,20.692436746678588,18.8563050684863,EIG
141,Novel,7,40,409.35966041971864,90.818093654685,78.13190634531499,6,17.72639285714286,19.567237427006297,20.482824232800976,18.65165062121162,EIG
141,Novel,9,40,415.8270262855382,80.92830652701333,68.04169347298667,8,21.68012,18.125241976862963,19.055293898367676,17.195190055358253,EIG
141,Novel,10,40,449.1237345625017,78.09549436704613,64.17700563295388,9,19.767214285714285,17.64187037889825,18.646394774665634,16.63734598313087,EIG
142,Familiar,1,40,128.381452587284,41.155541217533994,37.176958782466,0,20.15585185185185,18.306291923123595,18.728640922396195,17.883942923851002,EIG
142,Familiar,2,40,128.4068370043966,36.969684553152234,32.99031544684776,1,18.24706896551724,17.417503754442762,17.839936263310776,16.99507124557475,EIG
142,Familiar,3,40,130.2279277186531,34.39415264611812,30.358347353881875,2,19.06634375,16.86469821387478,17.29312174267013,16.43627468507943,EIG
142,Familiar,4,40,122.67500925101592,31.29336896195564,27.491631038044357,3,16.999148148148148,16.231214380300237,16.63479033577322,15.82763842482725,EIG
142,Familiar,5,40,124.76257451655924,26.81071612087216,22.94428387912784,4,16.70561403508772,15.272628872603857,15.683072495353152,14.862185249854564,EIG
142,Familiar,7,40,111.92406965626766,22.03053142703481,18.561968572965192,6,14.148833333333332,14.299977741455677,14.668185281261339,13.931770201650016,EIG
142,Familiar,9,40,103.07151324253108,17.604609644260368,14.410390355739636,8,10.004521739130434,13.389427664792812,13.728512085432923,13.0503432441527,EIG
142,Familiar,10,40,104.50086879517974,16.70675773801,13.46824226199,9,11.712538461538461,13.19410127119798,13.537887982356695,12.850314560039262,EIG
142,Novel,2,40,200.95260635284131,48.770042895328785,42.542457104671215,1,18.61582142857143,19.68419224315671,20.345285652554296,19.023098833759118,EIG
142,Novel,3,40,203.57989508841615,50.12950315605785,43.82049684394215,2,19.665555555555557,19.964177766584083,20.63391442425397,19.294441108914196,EIG
142,Novel,4,40,209.36284921537285,48.087860958620574,41.599639041379426,3,17.75825,19.51168931403084,20.200450720518695,18.822927907542976,EIG
142,Novel,5,40,220.21889230108255,47.67357708900662,40.84892291099337,4,15.318249999999999,19.388017983303673,20.112493574674993,18.663542391932353,EIG
142,Novel,7,40,236.62669912087708,46.216568689703735,38.88343131029626,6,17.72639285714286,19.024700275652414,19.803154231117155,18.246246320187677,EIG
142,Novel,9,40,239.7486403012868,38.21994366947447,30.790056330525537,8,21.68012,17.316655888184563,18.105380398365433,16.527931378003693,EIG
142,Novel,10,40,238.32351961147268,40.0328611956043,32.64713880439571,9,19.767214285714285,17.706247118887298,18.49028327039131,16.92221096738329,EIG
143,Familiar,1,40,244.47245028298877,74.69563986347694,67.11936013652306,0,20.15585185185185,17.729602330158997,18.340028946854595,17.119175713463406,EIG
143,Familiar,2,40,254.76945718784555,71.5939436384959,63.69855636150409,1,18.24706896551724,17.204079547092775,17.840216901663936,16.567942192521613,EIG
143,Familiar,3,40,252.42700351836996,70.01014694284198,62.187353057158006,2,19.06634375,16.954713044434293,17.585001494286047,16.32442459458253,EIG
143,Familiar,4,40,251.0680291537693,62.79908941689979,55.018410583100206,3,16.999148148148148,15.79610551350408,16.423000721611835,15.169210305396327,EIG
143,Familiar,5,40,249.14454692639353,60.11803475100072,52.39696524899928,4,16.70561403508772,15.368879057818583,15.990971496751438,14.74678661888573,EIG
143,Familiar,7,40,259.64075890393354,55.90192524060026,47.85557475939974,6,14.148833333333332,14.663280625821272,15.311581200509927,14.01498005113262,EIG
143,Familiar,9,40,235.12822929313768,47.503349659166325,40.216650340833674,8,10.004521739130434,13.371127059945525,13.9582219629945,12.784032156896552,EIG
143,Familiar,10,40,235.6075684603308,43.31077709651261,36.009222903487384,9,11.712538461538461,12.694332674701174,13.282624446296033,12.106040903106315,EIG
143,Novel,2,40,303.0013027590545,80.62755382851269,71.23744617148732,1,18.61582142857143,18.539338469647777,19.295906581447152,17.7827703578484,EIG
143,Novel,3,40,345.7664978748398,86.70145739213488,75.98604260786512,2,19.665555555555557,19.41131552135099,20.27466463582219,18.547966406879787,EIG
143,Novel,4,40,380.5458752343726,88.18161942762211,76.38838057237788,3,17.75825,19.562989977329856,20.51318019650543,18.61279975815428,EIG
143,Novel,5,40,399.78473813054103,91.92222869670572,79.53277130329428,4,15.318249999999999,20.11771966094978,21.115947660959897,19.119491660939666,EIG
143,Novel,7,40,419.3254514223127,87.02376518612672,74.02873481387329,6,17.72639285714286,19.279582328508788,20.326601803749373,18.2325628532682,EIG
143,Novel,9,40,402.4816798707476,81.29276824192331,68.8197317580767,8,21.68012,18.398138212488167,19.403100243347133,17.3931761816292,EIG
143,Novel,10,40,409.2247645179075,81.90725342103096,69.22524657896903,9,19.767214285714285,18.480320387839264,19.502119319308072,17.458521456370462,EIG
144,Familiar,1,40,202.96589679834855,35.746239153985144,29.456260846014853,0,20.15585185185185,16.793852912928667,18.369646050439414,15.21805977541792,EIG
144,Familiar,2,40,229.66865148226955,39.78875262453455,32.67124737546544,1,18.24706896551724,18.612033856572435,20.395142697101807,16.82892501604306,EIG
144,Familiar,3,40,218.1939082076935,38.73469963539909,31.972800364600904,2,19.06634375,18.172989818854802,19.867010679620073,16.47896895808953,EIG
144,Familiar,4,40,216.47229675678568,38.543022989588685,31.834477010411316,3,16.999148148148148,18.09031676182381,19.770971320404357,16.409662203243265,EIG
144,Familiar,5,40,199.4185099364228,34.255021825080476,28.07497817491952,4,16.70561403508772,16.074221530136146,17.622473351784002,14.525969708488288,EIG
144,Familiar,7,40,195.0510189668334,31.54234685137229,25.49765314862771,6,14.148833333333332,14.748947373487779,16.26329072870565,13.234604018269911,EIG
144,Familiar,9,40,209.19918737891885,28.616574992191296,22.133425007808704,8,10.004521739130434,13.173148801593973,14.797336160379894,11.548961442808054,EIG
144,Familiar,10,40,175.60490941464678,26.911026262083364,21.46897373791664,9,11.712538461538461,12.579405937462285,13.942772963814114,11.216038911110457,EIG
144,Novel,2,40,224.80047293450903,43.35081941642481,36.38418058357519,1,18.61582142857143,20.434598977482995,22.17991209730881,18.689285857657183,EIG
144,Novel,3,40,248.2540506904379,42.24423636886893,34.55076363113107,2,19.665555555555557,19.69805719666141,21.62545995548991,17.77065443783291,EIG
